NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
N26	2.07884e-06	2.22422e-05	0.000202399	0.00119484	0.00535842	0.0168803	0.0322109	0.0471773	0.0745051	0.122989	0.169414	0.191487	0.146144	0.101316	0.0531808	0.0259313	0.00824882	0.00290446	0.000637504	0.000165273	2.34336e-05	3.92319e-06	2.95084e-07	4.43978e-08	1.86696e-09	2.10368e-10	7.65435e-12	6.22213e-13	1.16785e-14	8.99652e-16	1.08359e-17	6.46355e-19	5.89287e-21	2.14117e-22	1.36536e-24	5.20822e-26	2.17152e-28	4.70711e-30	1.78631e-32	3.73124e-34	9.51537e-37	1.31765e-38	2.81081e-41	4.23264e-43	8.26673e-46	5.7839e-48	9.71333e-51	1.53905e-52	1.60936e-55	8.99445e-58	1.86725e-60	1.49926e-62	1.30184e-65	1.00765e-67	1.02502e-70	1.4327e-72	2.21943e-74	
Scirpus_ficinioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N27	6.99704e-09	1.71756e-07	3.12702e-06	2.99713e-05	0.000227293	0.001403	0.00464541	0.00635516	0.0101094	0.0228646	0.0569214	0.143983	0.259025	0.283851	0.158191	0.045304	0.00635734	0.000678026	4.76493e-05	3.5199e-06	1.80852e-07	8.16021e-09	2.10889e-10	5.17398e-12	7.48981e-14	1.46937e-15	2.29078e-17	5.20229e-19	8.06481e-21	2.28493e-22	3.27639e-24	7.42616e-26	8.15207e-28	1.09812e-29	6.95613e-32	7.46823e-34	2.78478e-36	1.73988e-38	4.96076e-41	2.27303e-43	4.06608e-46	1.36482e-48	1.73962e-51	4.51233e-54	4.36892e-57	7.44314e-60	5.41613e-63	8.97059e-66	4.73161e-69	5.06887e-72	2.38151e-75	2.37058e-78	8.19009e-82	6.80482e-85	2.6463e-88	3.90318e-91	7.72744e-94	
N28	2.05813e-09	4.64819e-08	8.66303e-07	9.5374e-06	7.88225e-05	0.000505455	0.00181813	0.00297924	0.00476366	0.0115382	0.030216	0.0895017	0.221536	0.326409	0.229275	0.0697205	0.0100231	0.00140277	0.00018052	3.68176e-05	4.52727e-06	6.10802e-07	2.90832e-08	7.73265e-09	6.97956e-10	3.60908e-10	2.77551e-11	9.28023e-12	3.94863e-13	7.79643e-14	1.82227e-15	1.84328e-16	2.40841e-18	1.13995e-19	8.1306e-22	2.95656e-23	1.22821e-25	2.33552e-27	1.49304e-29	2.0158e-31	5.44876e-34	1.16575e-35	2.26514e-38	3.69993e-40	9.7395e-43	4.56623e-45	8.38587e-48	1.66754e-49	1.29462e-52	5.85995e-55	1.00577e-57	1.20346e-59	6.68082e-63	2.60292e-65	2.39238e-68	3.41243e-70	2.03112e-72	
Isolepis_crassiuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N29	9.34681e-12	3.94863e-10	1.21873e-08	1.77853e-07	2.04551e-06	2.27881e-05	0.000148074	0.00019544	0.00028859	0.000721529	0.00239199	0.0188647	0.12011	0.364134	0.384668	0.0992522	0.00882821	0.000363888	8.19638e-06	1.31902e-07	1.7896e-09	2.01715e-11	1.71261e-13	1.62113e-15	8.82479e-18	6.18295e-20	2.81513e-22	1.48217e-24	4.72751e-27	1.69777e-29	3.54803e-32	8.10155e-35	1.10521e-37	1.72241e-40	1.57118e-43	2.04634e-46	1.40706e-49	1.66523e-52	1.20433e-55	1.37951e-58	9.42682e-62	1.26406e-64	7.67704e-68	7.25517e-71	5.01518e-74	3.37921e-77	1.63123e-80	1.34436e-83	4.68292e-87	2.72946e-90	1.08117e-93	6.85509e-97	2.09739e-100	1.46667e-103	6.89487e-107	8.62493e-110	1.16953e-112	
Ficinia_spiralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ficinia_nodosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	2.17328e-09	4.30011e-08	7.27119e-07	7.96173e-06	5.77634e-05	0.00032499	0.00123584	0.00262199	0.00438705	0.0122878	0.0314714	0.0693867	0.176587	0.308075	0.270993	0.10437	0.0161612	0.00172293	0.000241185	5.43784e-05	1.10092e-05	1.66903e-06	1.14163e-07	1.14767e-08	7.49838e-10	2.9273e-10	5.24532e-11	1.92077e-11	2.06087e-12	4.55441e-13	2.66815e-14	3.04011e-15	9.12018e-17	4.81513e-18	6.95064e-20	2.34564e-21	1.90346e-23	3.69698e-25	3.20056e-27	4.33282e-29	2.24307e-31	3.89317e-33	1.38901e-35	1.51981e-37	6.22524e-40	3.5874e-42	9.86282e-45	1.11955e-46	1.77143e-49	8.70145e-52	1.87946e-54	1.42348e-56	1.63657e-59	6.79101e-62	1.02251e-64	9.50526e-67	7.85524e-69	
Isolepis_prolifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Isolepis_setacea	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Scirpoides_holoschoenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N31	1.12756e-05	8.07492e-05	0.000508546	0.00237105	0.00779469	0.0187814	0.0379239	0.0669544	0.103263	0.133393	0.130556	0.115735	0.0955449	0.0818302	0.0631968	0.0540514	0.0374956	0.0293846	0.0127062	0.00629179	0.0016135	0.000444973	5.72676e-05	9.65168e-06	6.43402e-07	5.87269e-08	2.44215e-09	1.3756e-10	3.36328e-12	1.33449e-13	2.14891e-15	6.04326e-17	7.39695e-19	1.3657e-20	1.2071e-22	2.34026e-24	1.44965e-26	1.74384e-28	1.0693e-30	1.24165e-32	5.20455e-35	4.88658e-37	1.71813e-39	1.56385e-41	4.84448e-44	2.72732e-46	7.25836e-49	5.60445e-51	1.0893e-53	4.76796e-56	9.68215e-59	4.95822e-61	7.41218e-64	2.9088e-66	5.33659e-69	3.86844e-71	3.8104e-73	
N32	6.13794e-07	5.24588e-06	4.01687e-05	0.000232483	0.000949894	0.00261057	0.00636651	0.0163053	0.0387206	0.0689733	0.0768825	0.0641606	0.0469328	0.0395752	0.0384823	0.0419449	0.0459602	0.0705859	0.0905468	0.123551	0.102243	0.0799796	0.0293563	0.0130721	0.00205909	0.000424154	3.49247e-05	3.77395e-06	1.60629e-07	1.08622e-08	2.74799e-10	1.18351e-11	2.05534e-13	5.70752e-15	6.75092e-17	1.66579e-18	1.37246e-20	2.22712e-22	1.76237e-24	2.5014e-26	1.36821e-28	1.80762e-30	8.11749e-33	9.6026e-35	4.1306e-37	3.00195e-39	1.05865e-41	1.15871e-43	2.84339e-46	1.67695e-48	4.683e-51	3.35821e-53	6.35995e-56	3.34113e-58	7.76143e-61	7.75114e-63	9.9899e-65	
Cyperus_fuscus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cyperus_eragrostis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N33	5.01808e-15	1.52172e-12	9.94544e-11	1.45482e-08	5.48863e-09	5.43538e-08	7.38344e-06	0.000370695	5.15732e-06	8.93789e-06	5.26892e-05	1.05391e-06	2.32325e-05	0.0021291	0.0856746	0.890014	0.0215689	0.000143447	4.05953e-07	6.80911e-10	6.95395e-13	4.98133e-16	2.40693e-19	9.42318e-23	2.5522e-26	6.10289e-30	1.10309e-33	1.84588e-37	2.34691e-41	3.17559e-45	3.05967e-49	3.18954e-53	2.54571e-57	2.07104e-61	1.27027e-65	8.95692e-70	4.34106e-74	2.42331e-78	1.01279e-82	4.67565e-87	1.56532e-91	6.28095e-96	1.72115e-100	5.71052e-105	1.34606e-109	3.67182e-114	7.08052e-119	1.74908e-123	2.78523e-128	5.67385e-133	8.17617e-138	1.47551e-142	1.89159e-147	3.82023e-152	8.00346e-157	2.84883e-161	1.10142e-165	
Cyperus_involucratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cyperus_alternifolius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N34	2.26478e-06	2.93598e-05	0.000260414	0.00153675	0.00556685	0.016704	0.0448701	0.103419	0.160156	0.191609	0.179621	0.146067	0.0862635	0.0422452	0.0162046	0.00458789	0.000763644	8.84802e-05	5.53748e-06	2.56775e-07	7.08057e-09	1.54023e-10	2.09674e-12	2.68891e-14	2.09587e-16	1.63771e-18	8.64886e-21	4.56782e-23	1.61353e-25	6.46337e-28	1.64423e-30	4.89164e-33	9.88359e-36	2.2227e-38	3.43156e-41	6.80205e-44	8.18327e-47	1.25037e-49	1.32723e-52	1.7149e-55	1.44638e-58	1.65792e-61	1.16916e-64	1.14278e-67	7.28486e-71	5.79451e-74	3.1179e-77	2.47061e-80	1.10961e-83	7.01811e-87	3.01624e-90	1.75149e-93	6.56575e-97	4.02626e-100	2.29876e-103	2.46397e-106	3.25473e-109	
Schoenoplectus_hallii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N35	1.92968e-07	3.25421e-06	4.15132e-05	0.000341206	0.00168844	0.0062573	0.0215075	0.0582763	0.118383	0.154376	0.141686	0.152907	0.120835	0.0787524	0.0565438	0.0493072	0.0189904	0.0171072	0.00209554	0.000855261	3.84379e-05	5.79681e-06	9.75115e-08	7.56349e-09	6.1057e-11	2.38321e-12	1.28725e-14	2.85405e-16	8.87606e-19	1.65037e-20	3.62719e-23	5.62097e-25	1.54987e-27	8.96993e-30	1.7341e-32	3.92042e-34	3.31473e-37	1.70012e-39	3.57684e-42	4.03372e-44	2.34421e-47	1.02971e-49	8.06464e-53	1.06148e-54	4.69897e-58	1.07321e-60	6.66228e-64	7.44763e-66	2.11829e-69	3.81499e-72	1.7484e-75	1.31444e-77	2.91391e-81	5.26973e-84	1.56804e-87	1.01836e-89	2.79998e-92	
Schoenoplectus_articulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N36	3.70582e-16	1.40593e-13	1.68574e-11	1.83522e-09	1.01864e-07	8.19582e-08	6.78107e-07	8.52691e-06	0.000489177	0.00221013	0.000419008	0.000277248	0.00143825	0.000357497	9.67481e-05	8.39331e-05	0.00221238	0.0558218	0.442877	0.439588	0.0520916	0.0020134	1.48947e-05	8.55425e-08	1.58399e-10	3.32077e-13	2.79845e-16	2.90172e-19	1.2589e-22	8.00016e-26	2.07124e-29	8.55264e-33	1.59179e-36	4.45374e-40	5.93415e-44	1.67512e-47	1.65456e-51	3.09508e-55	3.26362e-59	5.31285e-63	3.75483e-67	5.80023e-71	3.30798e-75	4.46512e-79	2.31813e-83	2.01657e-87	8.67833e-92	1.03194e-95	3.20149e-100	2.22159e-104	7.12999e-109	5.87241e-113	1.36812e-117	7.80206e-122	2.1056e-126	2.16537e-130	2.40842e-134	
N37	3.81754e-22	1.2015e-18	8.59197e-16	3.56814e-13	1.82616e-10	8.54566e-11	2.85844e-09	1.8781e-08	5.25691e-06	0.000302254	0.000116304	1.09005e-05	1.72491e-05	8.81558e-06	1.52899e-06	1.00625e-06	3.26632e-06	0.000459661	0.0478359	0.741836	0.199286	0.0101028	1.28664e-05	3.90931e-08	4.87809e-11	9.66035e-14	1.34645e-16	5.4152e-20	1.8017e-23	4.69865e-27	2.69757e-31	1.2667e-34	7.60627e-39	8.08528e-42	3.11323e-46	2.63962e-49	5.65835e-54	2.54096e-57	3.12677e-62	4.91185e-66	4.13313e-71	3.40061e-75	2.12619e-80	1.24188e-84	1.02045e-89	2.58954e-94	1.87608e-99	3.73846e-103	1.67458e-108	1.68363e-112	6.23596e-117	1.90917e-121	1.31614e-126	2.71288e-130	8.01212e-136	6.02058e-140	8.46569e-144	
Schoenoplectus_smithii_var_smithii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectiella_hotarui	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectus_purshianus_var_purshianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fuirena_ciliaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N38	1.92907e-13	2.18684e-11	1.36736e-09	1.02914e-08	1.90322e-07	5.61117e-06	1.30457e-05	1.03412e-05	1.03053e-05	2.88973e-05	0.000356728	0.0038118	0.00194841	0.00888157	0.00786807	0.00131767	0.000283106	0.000184032	0.000990926	0.00108829	0.000544443	0.00105304	0.0226364	0.0906694	0.0523668	0.0201482	0.018821	0.178513	0.29627	0.23373	0.0563157	0.00211156	2.0823e-05	1.20631e-07	3.8835e-10	1.18941e-12	2.63027e-15	3.09656e-16	1.09555e-16	3.93855e-17	8.90458e-18	2.14961e-18	2.97059e-19	4.16428e-20	3.21446e-21	1.98141e-22	4.90203e-24	3.40157e-26	8.37022e-29	1.82025e-31	2.25217e-34	2.80661e-37	2.22948e-40	2.3531e-43	2.34357e-46	3.2673e-49	4.94459e-52	
Bolboschoenus_planiculmis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bolboschoenus_fluviatilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
