NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
N26	1.3284e-06	1.60258e-05	0.000162758	0.00104935	0.00474875	0.0154756	0.0325353	0.0523648	0.0799079	0.117451	0.156203	0.185429	0.151749	0.10887	0.0591374	0.0255134	0.00687924	0.00203256	0.000367068	8.9886e-05	1.34233e-05	2.27064e-06	1.78535e-07	2.88405e-08	1.20958e-09	1.32678e-10	5.35441e-12	3.48661e-13	6.54174e-15	4.51115e-16	4.96883e-18	2.3673e-19	2.24385e-21	6.23631e-23	3.68941e-25	1.32381e-26	4.76204e-29	9.09834e-31	3.44064e-33	5.93899e-35	1.38648e-37	1.86587e-39	3.40499e-42	4.47123e-44	9.23881e-47	4.9745e-49	7.57684e-52	1.11057e-53	1.00256e-56	4.7916e-59	9.88047e-62	5.71502e-64	4.48618e-67	3.50424e-69	2.59635e-72	2.52537e-74	3.20084e-76	
Scirpus_ficinioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N27	4.03504e-09	1.17193e-07	2.47453e-06	2.804e-05	0.000218094	0.00127936	0.00462154	0.00859639	0.0171657	0.0334591	0.0639251	0.141634	0.249156	0.274345	0.156058	0.0428408	0.00594861	0.00066504	5.20732e-05	4.28753e-06	2.48238e-07	1.11163e-08	2.76846e-10	6.22345e-12	7.22715e-14	1.02254e-15	1.20743e-17	1.96574e-19	2.30798e-21	5.0882e-23	5.95654e-25	1.13314e-26	1.17207e-28	1.30253e-30	7.38321e-33	6.85624e-35	2.17641e-37	1.0841e-39	2.83792e-42	9.89828e-45	1.544e-47	4.56176e-50	4.84687e-53	1.0572e-55	9.64973e-59	1.3467e-61	8.6613e-65	1.31065e-67	5.98177e-71	5.50157e-74	2.43008e-77	1.93939e-80	5.98501e-84	4.63043e-87	1.44936e-90	1.73265e-93	3.04817e-96	
N28	1.12977e-09	3.01858e-08	6.5268e-07	8.28236e-06	7.15819e-05	0.0004532	0.0018531	0.00410289	0.00866149	0.0190847	0.0377592	0.0924417	0.217267	0.315435	0.222702	0.0673403	0.0104725	0.0019599	0.000308907	6.74806e-05	9.70713e-06	9.37918e-07	3.88371e-08	5.52851e-09	3.73444e-10	1.61248e-10	1.25113e-11	3.75064e-12	1.51529e-13	2.96949e-14	6.4717e-16	6.08165e-17	7.76128e-19	3.09032e-20	2.0657e-22	7.49583e-24	2.7301e-26	4.64114e-28	3.3988e-30	3.33876e-32	8.85724e-35	1.87606e-36	2.91208e-39	3.38283e-41	1.01385e-43	3.64502e-46	5.41909e-49	8.42537e-51	5.63529e-54	2.10388e-56	3.51705e-59	2.7583e-61	1.33732e-64	5.21846e-67	3.63126e-70	4.30053e-72	2.38598e-74	
Isolepis_crassiuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N29	5.72181e-12	2.74179e-10	9.49596e-09	1.70031e-07	2.06815e-06	2.00417e-05	0.000148912	0.00030623	0.000830479	0.00193431	0.00311103	0.0179265	0.114557	0.363399	0.394919	0.0948462	0.00769364	0.000299318	6.5881e-06	1.08686e-07	1.51793e-09	1.51878e-11	1.11578e-13	8.27501e-16	3.54464e-18	1.84186e-20	7.01815e-23	2.93301e-25	8.03326e-28	2.52524e-30	4.60861e-33	9.12284e-36	1.12377e-38	1.49819e-41	1.23557e-44	1.5161e-47	9.67498e-51	1.05974e-53	7.87654e-57	8.01359e-60	5.18001e-63	6.24479e-66	3.32611e-69	2.69253e-72	1.67998e-75	9.52083e-79	3.96661e-82	2.71828e-85	8.08894e-89	3.72744e-92	1.27712e-95	5.73096e-99	1.4588e-102	8.54735e-106	3.14472e-109	3.46199e-112	4.43166e-115	
Ficinia_spiralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ficinia_nodosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	1.15112e-09	2.65971e-08	5.16541e-07	6.35567e-06	5.18726e-05	0.000293603	0.00123643	0.00316515	0.00684074	0.0193159	0.0437066	0.0796269	0.18338	0.301331	0.250748	0.0932813	0.0145509	0.0019643	0.000377377	9.71339e-05	2.24386e-05	2.83599e-06	1.79734e-07	1.29347e-08	4.99749e-10	1.25505e-10	2.1775e-11	7.25844e-12	7.56936e-13	1.6784e-13	9.52356e-15	1.04785e-15	3.13573e-17	1.47264e-18	2.03822e-20	6.75538e-22	5.02581e-24	8.71331e-26	7.83306e-28	8.5718e-30	4.20751e-32	6.81944e-34	2.03998e-36	1.74527e-38	7.20274e-41	3.28811e-43	7.60419e-46	6.92849e-48	9.34902e-51	3.68918e-53	7.3845e-56	3.84651e-58	3.87966e-61	1.51985e-63	1.81722e-66	1.43294e-68	1.13797e-70	
Isolepis_prolifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Isolepis_setacea	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Scirpoides_holoschoenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N31	7.05573e-06	5.66909e-05	0.000398243	0.00197656	0.00696803	0.0182308	0.0370018	0.0630066	0.0962488	0.123518	0.127838	0.130069	0.117936	0.0978832	0.0667773	0.0460325	0.0288609	0.0220174	0.00934748	0.00435641	0.00114973	0.000280544	3.44266e-05	5.2999e-06	3.172e-07	2.53413e-08	1.00166e-09	4.69383e-11	1.02804e-12	3.71637e-14	5.22251e-16	1.24853e-17	1.45053e-19	2.20241e-21	1.75534e-23	3.06774e-25	1.64736e-27	1.66407e-29	9.66005e-32	8.60471e-34	3.25147e-36	2.75061e-38	8.09994e-41	5.84567e-43	1.74561e-45	7.7805e-48	1.80134e-50	1.19532e-52	1.9859e-55	7.28025e-58	1.36899e-60	5.42763e-63	7.20871e-66	2.67049e-68	3.93413e-71	2.36119e-73	2.15138e-75	
N32	3.45223e-07	3.34662e-06	2.90214e-05	0.000179886	0.000803966	0.00255371	0.00646399	0.0148871	0.0325157	0.0583713	0.0741741	0.0782071	0.0715059	0.0654427	0.0565915	0.0508417	0.0446855	0.0582546	0.073815	0.104269	0.0968991	0.0708051	0.0261348	0.0107241	0.00154485	0.000273325	2.14584e-05	1.91809e-06	7.32349e-08	4.48324e-09	9.99803e-11	3.76484e-12	6.16806e-14	1.44513e-15	1.55925e-17	3.60347e-19	2.61713e-21	3.67805e-23	2.84929e-25	3.2362e-27	1.64251e-29	2.00055e-31	7.649e-34	7.19494e-36	3.06062e-38	1.76826e-40	5.44486e-43	5.03803e-45	1.06465e-47	5.21618e-50	1.35984e-52	7.24076e-55	1.22063e-57	6.03399e-60	1.1166e-62	9.19004e-65	1.10809e-66	
Cyperus_fuscus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cyperus_eragrostis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N33	1.31704e-15	4.55855e-13	3.79191e-11	5.97474e-09	6.92112e-09	2.88898e-08	4.02851e-06	0.000220885	3.69033e-06	2.17807e-05	0.000150891	1.79892e-06	1.62542e-05	0.00168409	0.0778624	0.90086	0.0190647	0.0001095	2.6387e-07	3.75829e-10	3.35212e-13	2.05095e-16	8.6508e-20	3.00379e-23	7.14781e-27	1.51209e-30	2.51747e-34	3.70308e-38	4.26418e-42	5.17511e-46	4.41306e-50	3.94313e-54	2.81964e-58	1.90468e-62	1.00824e-66	6.07547e-71	2.48457e-75	1.15481e-79	4.23938e-84	1.62017e-88	4.69023e-93	1.65063e-97	3.87746e-102	1.10574e-106	2.37797e-111	5.50675e-116	9.42992e-121	2.09086e-125	2.93896e-130	5.21054e-135	6.99448e-140	1.06376e-144	1.21914e-149	2.15298e-154	3.72653e-159	1.15318e-163	4.05447e-168	
Cyperus_involucratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cyperus_alternifolius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N34	1.3002e-06	1.9081e-05	0.000191948	0.00121127	0.0048998	0.0156473	0.0394535	0.090375	0.152235	0.192868	0.197072	0.167484	0.0892524	0.0346417	0.0112682	0.00287735	0.000451467	4.91078e-05	2.79871e-06	1.15013e-07	2.89527e-09	5.37508e-11	6.43242e-13	7.17582e-15	4.80713e-17	3.17882e-19	1.50013e-21	6.56522e-24	2.01399e-26	7.01858e-29	1.53026e-31	3.84139e-34	6.96938e-37	1.30119e-39	1.75637e-42	3.05188e-45	3.1546e-48	4.07139e-51	3.89966e-54	4.14829e-57	3.07256e-60	3.07587e-63	1.8521e-66	1.51277e-69	8.77657e-73	5.73835e-76	2.68522e-79	1.84334e-82	7.10005e-86	3.78225e-89	1.4609e-92	6.89226e-96	2.24122e-99	1.19444e-102	5.56904e-106	5.16715e-109	6.1938e-112	
Schoenoplectus_hallii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N35	9.77002e-08	1.87869e-06	2.73231e-05	0.000242647	0.00133855	0.00541453	0.0172957	0.04932	0.111457	0.143625	0.145386	0.186959	0.146802	0.0744067	0.0476095	0.0379843	0.0166262	0.0133757	0.00158278	0.000520391	2.31201e-05	2.76976e-06	4.18942e-08	2.86618e-09	1.97992e-11	6.81734e-13	3.65883e-15	6.28998e-17	1.78282e-19	3.37419e-21	6.40491e-24	7.92075e-26	2.56707e-28	1.1412e-30	1.92612e-33	3.57944e-35	2.60884e-38	1.13125e-40	2.43242e-43	1.67844e-45	8.91254e-49	3.87396e-51	2.3166e-54	2.39213e-56	1.08055e-59	1.90125e-62	1.00758e-65	9.9338e-68	2.44406e-71	3.81552e-74	1.71247e-77	9.67921e-80	1.88296e-83	3.88902e-86	8.8072e-90	4.40927e-92	1.23562e-94	
Schoenoplectus_articulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N36	1.30555e-16	5.61019e-14	9.39171e-12	7.64061e-10	5.08619e-08	1.08022e-07	8.013e-07	5.40705e-06	0.000308827	0.00141517	0.000434371	0.00055163	0.00392864	0.00083146	0.000125681	7.10993e-05	0.00160103	0.0492392	0.452434	0.437008	0.0504513	0.00158315	1.00488e-05	4.72111e-08	7.228e-11	1.24953e-13	9.46434e-17	8.1198e-20	3.10305e-23	1.79277e-26	4.12125e-30	1.49156e-33	2.6918e-37	6.31615e-41	7.84389e-45	2.04793e-48	1.78493e-52	2.84814e-56	2.8179e-60	3.63204e-64	2.2967e-68	3.14716e-72	1.48703e-76	1.57311e-80	7.71255e-85	5.2579e-89	1.9206e-93	1.91719e-97	5.00179e-102	2.87019e-106	8.38979e-111	5.35792e-115	1.09505e-119	5.88058e-124	1.32118e-128	1.18235e-132	1.2766e-136	
N37	1.04818e-22	3.76819e-19	3.82718e-16	1.28252e-13	8.0621e-11	9.65325e-11	4.64136e-09	1.27318e-08	2.92959e-06	0.000180506	0.000100875	2.23158e-05	7.2755e-05	3.74073e-05	3.79919e-06	1.19965e-06	3.37504e-06	0.000363496	0.0452878	0.753081	0.191769	0.00906333	9.95533e-06	3.7207e-08	4.72436e-11	7.98953e-14	1.17663e-16	4.25597e-20	1.28902e-23	2.6292e-27	1.18539e-31	2.71793e-35	1.40306e-39	1.14182e-42	3.89021e-47	3.21693e-50	5.89064e-55	2.54948e-58	2.62512e-63	3.59006e-67	2.67221e-72	1.94034e-76	1.25658e-81	5.84263e-86	8.50621e-91	9.92992e-96	9.47637e-101	1.28415e-104	5.14679e-110	4.68068e-114	1.54981e-118	3.88521e-123	2.52327e-128	5.1392e-132	1.23895e-137	7.45481e-142	6.84686e-146	
Schoenoplectus_smithii_var_smithii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectiella_hotarui	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectus_purshianus_var_purshianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fuirena_ciliaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N38	4.49045e-14	5.72921e-12	3.71631e-10	4.92628e-09	6.94188e-08	1.63061e-06	7.16701e-06	8.63815e-06	1.14896e-05	2.37017e-05	0.000141777	0.00150371	0.00101023	0.0076509	0.00645633	0.00142139	0.000443534	0.000428149	0.0027057	0.00237795	0.000703899	0.000522283	0.0103936	0.043605	0.0248454	0.00964724	0.0177943	0.200733	0.336622	0.265611	0.0632318	0.00207902	1.86325e-05	9.13203e-08	2.59854e-10	7.02458e-13	1.19935e-15	7.44048e-17	2.6724e-17	9.15386e-18	2.07534e-18	5.00391e-19	6.79072e-20	9.18504e-21	7.3273e-22	4.28214e-23	1.04577e-24	6.4557e-27	1.39212e-29	2.59837e-32	2.91849e-35	3.02322e-38	2.09592e-41	1.91597e-44	1.60486e-47	1.98001e-50	2.73584e-53	
Bolboschoenus_planiculmis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bolboschoenus_fluviatilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
