NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
Scirpus_ficinioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N27	5.85908e-08	6.71049e-07	7.12302e-06	4.88241e-05	0.000308831	0.00153523	0.00373157	0.00450854	0.00683752	0.0208297	0.0670893	0.161937	0.251423	0.251823	0.151424	0.0606888	0.0148717	0.0026248	0.000285502	2.3438e-05	1.28822e-06	7.01461e-08	3.83348e-09	2.87087e-10	2.10302e-11	2.18905e-12	1.89152e-13	1.93066e-14	1.18064e-15	8.52632e-17	3.35859e-18	1.76158e-19	4.62261e-21	1.72909e-22	3.20983e-24	8.75368e-26	1.11569e-27	2.05431e-29	1.85496e-31	2.45777e-33	1.5373e-35	1.40838e-37	6.45019e-40	4.52451e-42	1.50205e-44	7.69155e-47	1.97668e-49	8.40227e-52	1.64057e-54	5.28829e-57	8.46498e-60	2.46076e-62	3.15855e-65	7.58935e-68	1.33285e-70	5.82081e-73	3.04828e-75	
N28	2.16462e-08	2.28775e-07	2.47582e-06	1.8908e-05	0.000118142	0.000556427	0.0014405	0.00213144	0.00329229	0.00936794	0.0351835	0.109594	0.227693	0.291266	0.211356	0.08581	0.0191865	0.00270986	0.000243958	2.37052e-05	2.58673e-06	1.5475e-06	4.4205e-07	4.37594e-07	9.07404e-08	6.00215e-08	7.98091e-09	3.30397e-09	2.76498e-10	7.01725e-11	3.70413e-12	5.905e-13	1.95521e-14	1.93924e-15	4.16179e-17	2.79414e-18	3.94791e-20	1.75157e-21	1.78664e-23	7.00938e-25	4.83253e-27	1.27031e-28	9.35577e-31	4.7107e-32	2.00385e-34	4.24871e-36	2.842e-38	1.34827e-39	3.98059e-42	5.78415e-44	2.65881e-46	8.99469e-48	1.91108e-50	1.95939e-52	7.57586e-55	2.29438e-56	4.49907e-58	
Isolepis_crassiuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N29	1.85983e-10	3.4734e-09	5.8196e-08	5.29128e-07	4.83686e-06	4.09965e-05	0.000155612	0.000169228	0.00014413	0.000655204	0.00594604	0.0400623	0.157985	0.325503	0.312238	0.12947	0.0249574	0.00251706	0.000144548	5.40146e-06	1.38053e-07	3.49201e-09	7.61226e-11	2.28867e-12	4.56891e-14	1.02703e-15	1.43185e-17	2.0694e-19	1.93267e-21	1.82003e-23	1.14062e-25	7.264e-28	3.1001e-30	1.40379e-32	4.19156e-35	1.44652e-37	3.1354e-40	8.90174e-43	1.47322e-45	3.77362e-48	5.03469e-51	1.22618e-53	1.53747e-56	4.38655e-59	5.63709e-62	1.60416e-64	2.4095e-67	7.45313e-70	9.79891e-73	2.38258e-75	3.12479e-78	7.32162e-81	8.51596e-84	1.79049e-86	3.14902e-89	9.19197e-92	2.83046e-94	
Ficinia_spiralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ficinia_nodosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	2.37695e-08	2.24129e-07	2.19129e-06	1.53566e-05	8.10467e-05	0.000379637	0.00116513	0.00228418	0.00324939	0.00638204	0.0221806	0.0764395	0.185153	0.284874	0.255628	0.125326	0.031816	0.00458463	0.000405261	3.07585e-05	2.03719e-06	5.05107e-07	2.10081e-07	2.03651e-07	8.41362e-08	5.72483e-08	1.54784e-08	6.70373e-09	1.14141e-09	3.06551e-10	3.1913e-11	5.24269e-12	3.23612e-13	3.20603e-14	1.17945e-15	7.44744e-17	1.69525e-18	7.15445e-20	1.11448e-21	3.90188e-23	4.34977e-25	1.19959e-26	1.32244e-28	4.80703e-30	3.9009e-32	8.85739e-34	8.04106e-36	2.3179e-37	1.33155e-39	2.05184e-41	1.27487e-43	2.54322e-45	1.04341e-47	1.15589e-49	6.81272e-52	1.42599e-53	3.15587e-55	
Isolepis_prolifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Isolepis_setacea	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Scirpoides_holoschoenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N31	4.69787e-05	0.000193766	0.000809603	0.00288977	0.00778725	0.0172562	0.0354379	0.06572	0.0996245	0.122154	0.112002	0.0858894	0.0667499	0.0694205	0.0744465	0.0790737	0.0629655	0.0489733	0.0258424	0.0147931	0.00516462	0.00211294	0.000485373	0.000136806	2.04035e-05	3.83626e-06	3.81558e-07	5.00411e-08	3.37696e-09	3.09425e-10	1.498e-11	1.05088e-12	3.67227e-14	1.90443e-15	5.16908e-17	2.29606e-18	4.72489e-20	1.60164e-21	2.78225e-23	9.02687e-25	1.224e-26	2.97264e-28	3.61059e-30	8.90285e-32	8.51821e-34	1.52905e-35	1.35791e-37	2.54827e-39	1.78345e-41	2.38335e-43	1.56584e-45	2.23687e-47	1.19836e-49	1.31968e-51	1.01269e-53	1.95401e-55	4.94268e-57	
N32	3.22517e-06	1.54939e-05	7.7301e-05	0.000334748	0.00106561	0.00263024	0.0066557	0.0181471	0.0400645	0.0603135	0.0560195	0.0372066	0.0241112	0.0200121	0.0225943	0.0387373	0.0674562	0.107622	0.123817	0.135249	0.0968887	0.0775836	0.0354954	0.0199253	0.00558488	0.0019709	0.000335461	7.41326e-05	7.83904e-06	1.11073e-06	7.7217e-08	7.55581e-09	3.57446e-10	2.46614e-11	8.44436e-13	4.53243e-14	1.13887e-15	4.63701e-17	9.29227e-19	3.40237e-20	5.29448e-22	1.51484e-23	2.09759e-25	6.25431e-27	6.86606e-29	1.52254e-30	1.60192e-32	3.92625e-34	3.20737e-36	5.43835e-38	4.32821e-40	8.23818e-42	5.18072e-44	7.15965e-46	6.63004e-48	1.63505e-49	5.14315e-51	
Cyperus_fuscus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cyperus_eragrostis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N33	9.02776e-14	1.29455e-11	6.16158e-10	3.98224e-08	4.96014e-09	2.95277e-07	2.09667e-05	0.000482451	1.2947e-05	1.29526e-07	1.53897e-08	1.41555e-06	0.000125081	0.00620886	0.135015	0.803152	0.0539685	0.0010035	8.17768e-06	3.85346e-08	1.10555e-10	2.23795e-13	3.10974e-16	3.37961e-19	2.67902e-22	1.79703e-25	9.12666e-29	4.24728e-32	1.5273e-35	5.45862e-39	1.5213e-42	4.49379e-46	1.02154e-49	2.52329e-53	4.75014e-57	9.7566e-61	1.51159e-64	2.54983e-68	3.26544e-72	4.57209e-76	4.84309e-80	5.63737e-84	4.99805e-88	4.93121e-92	3.66949e-96	3.0742e-100	1.94715e-104	1.41829e-108	7.66575e-113	4.85959e-117	2.31148e-121	1.36314e-125	6.52509e-130	4.52998e-134	3.48306e-138	3.50866e-142	3.6224e-146	
Cyperus_involucratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cyperus_alternifolius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N34	1.36257e-05	9.52408e-05	0.000555666	0.00245637	0.00724475	0.0200045	0.0522872	0.105122	0.138072	0.144003	0.126707	0.11602	0.109315	0.0920081	0.0543572	0.0235261	0.00661859	0.00138473	0.00018815	2.00717e-05	1.40966e-06	8.34187e-08	3.33577e-09	1.20805e-10	3.00028e-12	7.14054e-14	1.18681e-15	1.98151e-17	2.31498e-19	2.80852e-21	2.41928e-23	2.23853e-25	1.45956e-27	1.04626e-29	5.35802e-32	3.11397e-34	1.26931e-36	5.98686e-39	2.0108e-41	8.07655e-44	2.24059e-46	7.53244e-49	1.78723e-51	5.30036e-54	1.06693e-56	2.69722e-59	4.7767e-62	1.09155e-64	1.66848e-67	3.28238e-70	4.554e-73	8.48176e-76	1.16423e-78	2.35209e-81	4.89728e-84	1.38014e-86	4.4689e-89	
Schoenoplectus_hallii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N35	1.66595e-06	1.38685e-05	0.000108206	0.00063581	0.00245595	0.00812944	0.0256522	0.0577796	0.0990034	0.135001	0.114936	0.0810645	0.086305	0.11792	0.109919	0.0897487	0.0367312	0.0258161	0.00531816	0.00305408	0.00030786	9.33244e-05	4.78212e-06	7.72057e-07	2.18584e-08	1.99672e-09	3.48074e-11	2.07255e-12	2.31402e-14	8.86871e-16	7.16574e-18	2.39103e-19	1.29132e-21	2.72437e-23	1.41548e-25	4.95567e-27	1.53524e-29	2.29856e-31	1.00955e-33	3.70042e-35	7.71745e-38	8.12678e-40	2.56313e-42	7.07694e-44	1.05825e-46	7.94956e-49	1.77092e-51	3.6251e-53	4.03328e-56	2.21812e-58	3.51569e-61	5.42982e-63	4.63366e-66	1.97615e-68	2.6238e-71	3.69107e-73	2.45909e-75	
Schoenoplectus_articulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N36	7.93153e-15	1.324e-12	7.79832e-11	7.87147e-09	1.87402e-07	3.18564e-08	3.47627e-07	2.26921e-05	0.000736186	0.00285832	0.000322058	6.26507e-06	4.74389e-07	3.23089e-07	8.60209e-06	0.000349649	0.00779766	0.0934635	0.403411	0.405903	0.0781547	0.00681527	0.000147393	2.33806e-06	1.44228e-08	8.54621e-11	2.31244e-13	6.81259e-16	9.80077e-19	1.67066e-21	1.44168e-24	1.60472e-27	8.94907e-31	6.94467e-34	2.71618e-37	1.66064e-40	4.78614e-44	2.32648e-47	5.649e-51	2.69856e-54	5.41444e-58	2.07354e-61	3.97668e-65	1.57008e-68	2.37371e-72	6.72194e-76	9.51538e-80	2.72124e-83	2.95879e-87	5.94056e-91	5.97586e-95	1.23057e-98	9.80148e-103	1.50916e-106	1.53323e-110	3.77042e-114	9.43378e-118	
N37	1.74786e-20	2.03921e-17	6.04829e-15	1.93009e-12	3.55779e-10	8.51238e-11	1.65893e-10	5.42158e-08	9.8948e-06	0.000313606	8.6848e-05	3.30537e-07	1.25279e-09	9.02324e-11	2.78416e-10	3.88509e-08	1.13393e-05	0.00150195	0.0658665	0.639815	0.269108	0.0231787	0.000107316	1.7668e-07	1.26809e-10	1.92905e-13	1.78845e-16	1.8063e-18	1.20461e-21	7.21727e-24	2.65441e-27	9.3603e-30	1.97412e-33	4.24932e-36	5.50726e-40	7.40269e-43	5.73002e-47	4.32981e-50	2.08007e-54	7.91949e-58	2.55028e-62	5.61406e-66	1.28042e-70	2.13582e-74	3.65154e-79	4.36615e-83	5.60991e-88	5.83021e-92	5.76249e-97	4.53958e-101	4.32448e-106	1.029e-109	8.56719e-115	2.07649e-118	8.21701e-122	6.44659e-125	3.72726e-128	
Schoenoplectus_smithii_var_smithii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectiella_hotarui	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectus_purshianus_var_purshianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fuirena_ciliaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N38	2.89589e-12	1.62828e-10	6.21795e-09	3.07545e-08	9.14673e-07	1.69816e-05	7.02185e-06	1.77078e-06	3.41072e-06	6.86727e-05	0.00169469	0.0120378	0.00589679	0.00118667	3.44586e-05	1.3803e-06	1.02494e-06	9.55604e-07	7.53679e-07	7.74913e-06	0.000278261	0.00807764	0.117808	0.398577	0.29209	0.129677	0.0287579	0.00363913	0.000131383	2.84402e-06	3.31021e-08	3.31309e-10	4.86888e-12	1.71295e-12	1.47574e-12	1.39252e-12	8.94841e-13	5.70294e-13	2.47573e-13	1.07458e-13	3.06484e-14	8.56572e-15	1.53535e-15	2.58964e-16	2.50984e-17	1.99199e-18	7.10049e-20	1.15558e-21	8.25458e-24	4.96443e-26	1.79192e-28	6.61982e-31	1.76673e-33	5.63174e-36	1.69989e-38	5.6048e-41	1.92606e-43	
Bolboschoenus_planiculmis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bolboschoenus_fluviatilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
